Region	Month of Period End	Median Sale Price	Median Sale Price MoM 	Median Sale Price YoY 	Homes Sold	Homes Sold MoM 	Homes Sold YoY 	New Listings	New Listings MoM 	New Listings YoY 	Inventory	Inventory MoM 	 Inventory YoY 	Days on Market	Days on Market MoM	Days on Market YoY	Average Sale To List	Average Sale To List MoM 	Average Sale To List YoY 
Alabama	June 2024	$294K	2.2%	3.2%	5,412	-7.8%	-10.8%	6,770	-6.6%	-2.8%	18,311	1.3%	23.7%	50	3	10	98.0%	0.1%	-0.5%
Alaska	January 2012	$240K	2.4%	8.3%	251	-42.4%	-12.8%	524	91.9%	-8.7%	2,531	3.0%	-10.5%	142	17	4	98.4%	0.7%	0.8%
Alaska	February 2012	$246K	2.5%	-3.3%	289	15.1%	0.0%	612	16.8%	-5.8%	2,657	5.0%	-11.5%	148	6	5	98.3%	-0.1%	0.3%
Alaska	March 2012	$242K	-1.8%	0.0%	387	33.9%	0.8%	824	34.6%	-2.1%	2,905	9.3%	-10.1%	132	-16	12	98.3%	0.0%	0.2%
Alaska	April 2012	$243K	0.3%	2.7%	444	14.7%	-7.5%	975	18.3%	4.3%	3,271	12.6%	-5.4%	129	-3	11	98.1%	-0.2%	-0.4%
Alaska	May 2012	$251K	3.2%	4.2%	568	27.9%	14.1%	1,125	15.4%	17.4%	3,619	10.6%	-3.0%	92	-37	-22	98.0%	-0.1%	-0.4%
Alaska	June 2012	$261K	3.9%	7.2%	602	6.0%	13.2%	1,141	1.4%	14.7%	3,932	8.6%	0.3%	82	-10	-20	98.4%	0.4%	0.7%
Alaska	July 2012	$256K	-1.7%	3.5%	596	-1.0%	9.2%	974	-14.6%	22.5%	4,082	3.8%	3.7%	84	2	-4	98.5%	0.1%	0.6%
Alaska	August 2012	$258K	0.7%	3.8%	716	20.1%	23.9%	869	-10.8%	3.6%	3,935	-3.6%	1.8%	91	7	-10	98.4%	-0.1%	0.3%
Alaska	September 2012	$260K	0.8%	3.6%	533	-25.6%	0.6%	599	-31.1%	3.8%	3,700	-6.0%	3.5%	92	1	-11	98.1%	-0.3%	-0.1%
Alaska	October 2012	$258K	-0.6%	7.3%	570	6.9%	15.9%	561	-6.3%	7.9%	3,345	-9.6%	2.4%	103	11	-5	98.1%	-0.1%	0.0%
Alaska	November 2012	$251K	-2.9%	2.3%	533	-6.5%	32.3%	380	-32.3%	3.3%	2,914	-12.9%	-0.5%	112	9	-8	98.2%	0.1%	0.2%
Alaska	December 2012	$250K	-0.2%	6.7%	463	-13.1%	6.2%	309	-18.7%	13.2%	2,473	-15.1%	0.7%	125	13	0	98.0%	-0.2%	0.3%
Alaska	January 2013	$248K	-0.8%	3.3%	342	-26.1%	36.3%	624	101.9%	19.1%	2,573	4.0%	1.7%	139	14	-3	97.7%	-0.3%	-0.8%
Alaska	February 2013	$244K	-1.8%	-1.0%	349	2.0%	20.8%	693	11.1%	13.2%	2,782	8.1%	4.7%	139	0	-9	97.6%	-0.1%	-0.7%
Alaska	March 2013	$253K	3.9%	4.7%	432	23.8%	11.6%	954	37.7%	15.8%	3,165	13.8%	9.0%	124	-15	-8	98.2%	0.7%	-0.1%
Alaska	April 2013	$259K	2.2%	6.6%	538	24.5%	21.2%	1,072	12.4%	9.9%	3,523	11.3%	7.7%	101	-23	-28	98.7%	0.5%	0.6%
Alaska	May 2013	$261K	0.7%	4.0%	705	31.0%	24.1%	1,200	11.9%	6.7%	3,809	8.1%	5.3%	82	-19	-10	98.7%	0.0%	0.7%
Alaska	June 2013	$258K	-1.0%	-1.0%	636	-9.8%	5.6%	1,263	5.3%	10.7%	4,235	11.2%	7.7%	86	4	4	98.5%	-0.2%	0.1%
Alaska	July 2013	$270K	4.7%	5.4%	709	11.5%	19.0%	1,132	-10.4%	16.2%	4,415	4.3%	8.2%	78	-8	-6	98.6%	0.2%	0.1%
Alaska	August 2013	$275K	1.8%	6.6%	775	9.3%	8.2%	993	-12.3%	14.3%	4,354	-1.4%	10.6%	83	5	-8	98.6%	0.0%	0.2%
Alaska	September 2013	$254K	-7.7%	-2.3%	726	-6.3%	36.2%	746	-24.9%	24.5%	4,072	-6.5%	10.1%	98	15	6	98.7%	0.1%	0.6%
Alaska	October 2013	$254K	0.0%	-1.7%	808	11.3%	41.8%	627	-16.0%	11.8%	3,572	-12.3%	6.8%	100	2	-3	98.3%	-0.4%	0.2%
Alaska	November 2013	$259K	2.1%	3.4%	577	-28.6%	8.3%	460	-26.6%	21.1%	3,202	-10.4%	9.9%	110	10	-2	98.3%	0.0%	0.1%
Alaska	December 2013	$254K	-1.8%	1.7%	561	-2.8%	21.2%	301	-34.6%	-2.6%	2,675	-16.5%	8.2%	114	4	-11	97.8%	-0.4%	-0.2%
Alaska	January 2014	$231K	-9.3%	-7.0%	422	-24.8%	23.4%	620	106.0%	-0.6%	2,687	0.4%	4.4%	122	8	-17	97.9%	0.1%	0.2%
Alaska	February 2014	$239K	3.6%	-1.9%	390	-7.6%	11.7%	677	9.2%	-2.3%	2,826	5.2%	1.6%	119	-3	-20	98.1%	0.2%	0.5%
Alaska	March 2014	$264K	10.5%	4.4%	490	25.6%	13.4%	989	46.1%	3.7%	3,164	12.0%	0.0%	121	2	-3	98.5%	0.4%	0.2%
Alaska	April 2014	$253K	-4.2%	-2.2%	624	27.3%	16.0%	1,113	12.5%	3.8%	3,500	10.6%	-0.7%	90	-31	-11	98.6%	0.1%	-0.2%
Alaska	May 2014	$257K	1.3%	-1.5%	695	11.4%	-1.4%	1,221	9.7%	1.8%	3,829	9.4%	0.5%	78	-12	-4	98.6%	0.0%	-0.2%
Alaska	June 2014	$266K	3.6%	3.1%	799	15.0%	25.6%	1,136	-7.0%	-10.1%	3,948	3.1%	-6.8%	81	3	-5	98.6%	0.0%	0.1%
Alaska	July 2014	$271K	1.8%	0.3%	830	3.9%	17.1%	1,201	5.7%	6.1%	4,073	3.2%	-7.7%	79	-2	1	98.7%	0.1%	0.1%
Alaska	August 2014	$255K	-5.7%	-7.1%	788	-5.1%	1.7%	953	-20.6%	-4.0%	3,992	-2.0%	-8.3%	86	7	3	98.3%	-0.4%	-0.3%
Alaska	September 2014	$259K	1.3%	1.9%	792	0.5%	9.1%	776	-18.6%	4.0%	3,729	-6.6%	-8.4%	90	4	-8	98.7%	0.4%	0.1%
Alaska	October 2014	$260K	0.6%	2.6%	791	-0.1%	-2.1%	707	-8.9%	12.8%	3,390	-9.1%	-5.1%	97	7	-3	98.3%	-0.5%	0.0%
Alaska	November 2014	$253K	-2.9%	-2.5%	582	-26.4%	0.9%	475	-32.8%	3.3%	3,071	-9.4%	-4.1%	103	6	-7	98.6%	0.3%	0.3%
Alaska	December 2014	$262K	3.8%	3.1%	639	9.8%	13.9%	419	-11.8%	39.2%	2,611	-15.0%	-2.4%	112	9	-2	98.7%	0.1%	0.9%
Alaska	January 2015	$250K	-4.7%	8.2%	453	-29.2%	7.1%	662	58.0%	6.8%	2,699	3.2%	0.3%	107	-5	-15	98.1%	-0.6%	0.2%
Alaska	February 2015	$252K	0.6%	5.3%	438	-3.1%	12.3%	773	16.9%	14.2%	2,907	7.9%	2.9%	109	2	-10	98.7%	0.6%	0.6%
Alaska	March 2015	$261K	3.6%	-1.4%	600	37.0%	22.4%	1,116	44.4%	12.8%	3,298	13.5%	4.2%	102	-7	-19	98.6%	-0.1%	0.2%
Alaska	April 2015	$263K	0.7%	3.7%	720	20.0%	15.4%	1,169	4.7%	5.0%	3,609	9.4%	3.1%	82	-20	-8	98.8%	0.2%	0.2%
Alaska	May 2015	$271K	3.6%	5.8%	738	2.1%	5.9%	1,204	2.8%	-1.4%	3,909	8.1%	1.9%	76	-6	-2	98.6%	-0.1%	0.1%
Alaska	June 2015	$275K	1.4%	3.6%	931	26.2%	15.8%	1,229	2.1%	7.9%	3,993	2.1%	1.0%	75	-1	-6	98.7%	0.1%	0.1%
Alaska	July 2015	$271K	-1.8%	-0.1%	884	-4.9%	6.5%	1,217	-0.7%	1.3%	4,131	3.6%	1.4%	81	6	2	98.4%	-0.3%	-0.3%
Alaska	August 2015	$269K	-0.7%	5.2%	827	-6.4%	4.9%	1,022	-16.0%	7.2%	4,107	-0.6%	2.9%	78	-3	-8	98.3%	-0.2%	-0.1%
Alaska	September 2015	$271K	0.8%	4.7%	857	3.6%	8.2%	790	-22.7%	1.8%	3,774	-8.1%	1.2%	86	8	-4	98.6%	0.3%	-0.2%
Alaska	October 2015	$260K	-4.1%	-0.3%	785	-8.7%	-0.9%	748	-5.6%	5.8%	3,455	-8.6%	1.8%	93	7	-4	98.1%	-0.4%	-0.1%
Alaska	November 2015	$258K	-0.6%	2.1%	540	-31.1%	-7.2%	470	-37.1%	-1.1%	3,159	-8.4%	2.9%	102	9	-1	98.1%	0.0%	-0.5%
Alaska	December 2015	$266K	2.8%	1.3%	655	21.1%	2.3%	448	-5.1%	6.9%	2,692	-15.0%	2.9%	103	1	-9	98.2%	0.1%	-0.5%
Alaska	January 2016	$262K	-1.2%	5.0%	429	-34.5%	-5.3%	707	57.8%	6.8%	2,832	5.2%	4.9%	123	20	16	98.2%	0.0%	0.1%
Alaska	February 2016	$274K	4.3%	8.8%	444	3.7%	1.4%	874	23.8%	13.1%	3,103	10.0%	6.7%	126	3	17	98.5%	0.2%	-0.3%
Alaska	March 2016	$262K	-4.4%	0.5%	597	34.5%	-0.5%	1,210	38.4%	8.4%	3,544	14.2%	7.5%	101	-25	-1	98.2%	-0.3%	-0.5%
Alaska	April 2016	$271K	3.6%	3.3%	625	4.3%	-13.6%	1,304	7.4%	11.4%	4,031	13.4%	11.5%	85	-15	3	98.5%	0.4%	-0.3%
Alaska	May 2016	$270K	-0.2%	-0.5%	728	16.5%	-1.4%	1,209	-7.3%	0.4%	4,277	6.1%	9.4%	81	-4	5	98.6%	0.1%	0.0%
Alaska	June 2016	$284K	5.0%	3.0%	885	21.6%	-4.9%	1,183	-2.2%	-3.7%	4,353	1.8%	9.0%	80	-1	5	99.1%	0.5%	0.4%
Alaska	July 2016	$278K	-2.0%	2.8%	797	-9.7%	-9.8%	1,031	-12.5%	-15.3%	4,342	0.0%	5.1%	83	3	2	98.6%	-0.5%	0.1%
Alaska	August 2016	$266K	-4.4%	-1.0%	855	7.3%	3.4%	989	-4.1%	-3.2%	4,167	-4.0%	1.5%	88	5	10	98.6%	0.0%	0.3%
Alaska	September 2016	$273K	2.8%	0.9%	785	-8.4%	-8.7%	786	-20.8%	-0.8%	3,910	-6.4%	3.4%	100	11	14	98.6%	0.0%	0.0%
Alaska	October 2016	$269K	-1.5%	3.6%	694	-11.6%	-11.6%	646	-17.8%	-13.6%	3,572	-8.6%	3.4%	103	3	10	98.2%	-0.4%	0.1%
Alaska	November 2016	$283K	5.3%	9.7%	666	-4.0%	23.1%	517	-20.0%	9.5%	3,179	-11.0%	0.4%	108	5	6	98.5%	0.3%	0.4%
Alaska	December 2016	$276K	-2.6%	3.9%	633	-4.7%	-3.1%	351	-32.0%	-20.6%	2,594	-18.1%	-3.2%	119	11	16	98.6%	0.1%	0.4%
Alaska	January 2017	$265K	-4.3%	0.7%	444	-29.9%	3.7%	640	82.3%	-9.3%	2,628	1.3%	-6.8%	119	0	-4	98.1%	-0.5%	-0.2%
Alaska	February 2017	$269K	1.7%	-1.8%	394	-11.3%	-11.3%	683	6.7%	-21.9%	2,769	5.4%	-10.8%	115	-4	-11	98.3%	0.2%	-0.2%
Alaska	March 2017	$267K	-0.7%	1.9%	568	44.2%	-4.9%	1,089	59.4%	-10.0%	3,123	12.8%	-11.9%	109	-6	8	98.1%	-0.2%	-0.1%
Alaska	April 2017	$272K	2.0%	0.6%	606	6.5%	-3.0%	1,128	3.2%	-13.5%	3,488	11.3%	-13.5%	85	-24	0	98.8%	0.7%	0.3%
Alaska	May 2017	$275K	1.1%	1.9%	726	19.8%	-0.3%	1,324	17.4%	9.5%	3,910	12.1%	-8.6%	79	-6	-2	98.7%	-0.1%	0.1%
Alaska	June 2017	$275K	-0.1%	-3.1%	887	22.2%	0.2%	1,352	2.1%	14.3%	4,171	6.7%	-4.2%	75	-4	-5	98.5%	-0.2%	-0.6%
Alaska	July 2017	$273K	-1.0%	-1.9%	718	-18.8%	-9.9%	1,116	-17.3%	8.2%	4,342	4.4%	0.0%	78	3	-5	98.4%	0.0%	-0.1%
Alaska	August 2017	$277K	1.6%	4.3%	867	20.6%	1.2%	1,130	1.1%	13.9%	4,358	0.1%	4.3%	81	3	-8	98.5%	0.0%	-0.1%
Alaska	September 2017	$277K	-0.2%	1.2%	772	-11.0%	-1.7%	796	-29.6%	1.3%	4,078	-6.4%	4.3%	85	4	-15	98.4%	-0.1%	-0.2%
Alaska	October 2017	$281K	1.7%	4.5%	719	-6.9%	3.6%	636	-20.1%	-1.5%	3,674	-9.9%	2.9%	94	9	-9	98.0%	-0.4%	-0.2%
Alaska	November 2017	$268K	-4.7%	-5.4%	563	-21.7%	-15.5%	505	-20.6%	-2.3%	3,303	-10.1%	3.9%	110	16	2	98.2%	0.2%	-0.3%
Alaska	December 2017	$261K	-2.8%	-5.5%	584	4.3%	-7.7%	374	-25.6%	6.6%	2,752	-16.4%	6.1%	113	5	-6	98.0%	-0.2%	-0.5%
Alaska	January 2018	$261K	0.4%	-1.4%	435	-24.6%	-1.4%	757	103.5%	19.4%	2,866	5.2%	10.1%	132	19	13	97.9%	-0.1%	-0.2%
Alaska	February 2018	$263K	0.6%	-2.2%	416	-4.4%	5.9%	795	5.0%	17.4%	3,091	7.9%	12.7%	126	-6	12	98.0%	0.1%	-0.3%
Alaska	March 2018	$265K	0.6%	-0.8%	587	40.4%	3.3%	1,071	33.9%	-1.7%	3,417	9.4%	9.4%	113	-13	4	98.8%	0.8%	0.7%
Alaska	April 2018	$271K	2.3%	-0.6%	594	1.2%	-1.8%	1,099	2.6%	-2.5%	3,740	9.5%	7.6%	92	-21	7	98.9%	0.1%	0.1%
Alaska	May 2018	$280K	3.3%	1.6%	777	30.6%	7.0%	1,349	22.5%	1.9%	4,110	9.5%	5.1%	79	-13	0	99.1%	0.1%	0.4%
Alaska	June 2018	$282K	0.7%	2.5%	848	9.1%	-4.4%	1,282	-5.0%	-5.2%	4,337	5.5%	4.0%	83	4	8	98.4%	-0.6%	-0.1%
Alaska	July 2018	$287K	1.9%	5.4%	778	-8.3%	8.2%	1,133	-11.6%	1.3%	4,459	2.8%	2.4%	80	-3	2	98.4%	0.0%	0.0%
Alaska	August 2018	$285K	-0.8%	2.8%	871	12.0%	0.5%	1,041	-8.1%	-7.9%	4,312	-3.3%	-1.1%	82	2	1	98.5%	0.1%	0.0%
Alaska	September 2018	$278K	-2.3%	0.6%	737	-15.4%	-4.5%	703	-32.5%	-11.7%	3,965	-8.0%	-2.8%	87	5	2	98.3%	-0.1%	0.0%
Alaska	October 2018	$270K	-2.9%	-3.9%	787	6.8%	9.5%	695	-1.1%	9.3%	3,540	-10.7%	-3.6%	97	10	3	97.7%	-0.7%	-0.3%
Alaska	November 2018	$279K	3.3%	4.2%	548	-30.4%	-2.7%	485	-30.2%	-4.0%	3,226	-8.9%	-2.3%	108	11	-2	98.2%	0.5%	0.0%
Alaska	December 2018	$278K	-0.4%	6.4%	566	3.3%	-3.7%	335	-30.9%	-10.7%	2,686	-16.7%	-2.7%	113	5	-1	98.5%	0.3%	0.4%
Alaska	January 2019	$255K	-8.2%	-2.3%	362	-35.2%	-16.8%	683	105.1%	-9.8%	2,790	5.6%	-2.7%	133	20	1	98.6%	0.1%	0.7%
Alaska	February 2019	$259K	2.0%	-1.6%	421	13.8%	0.2%	753	9.1%	-5.9%	2,987	5.4%	-4.6%	120	-14	-6	98.0%	-0.4%	0.0%
Alaska	March 2019	$269K	3.7%	1.6%	559	33.7%	-4.8%	1,029	37.0%	-3.9%	3,263	9.8%	-4.5%	114	-6	1	98.3%	0.3%	-0.5%
Alaska	April 2019	$274K	1.8%	1.2%	646	14.7%	8.6%	1,227	18.8%	11.4%	3,655	11.5%	-2.6%	86	-28	-6	98.5%	0.3%	-0.4%
Alaska	May 2019	$281K	2.3%	0.1%	790	22.7%	2.1%	1,350	10.3%	0.2%	3,985	9.5%	-2.8%	72	-13	-6	98.9%	0.3%	-0.2%
Alaska	June 2019	$292K	4.2%	3.4%	795	0.6%	-5.8%	1,195	-11.5%	-6.3%	4,212	5.7%	-2.6%	71	-1	-12	98.9%	0.1%	0.5%
Alaska	July 2019	$285K	-2.4%	-0.7%	912	14.0%	17.2%	1,172	-2.2%	3.4%	4,239	0.2%	-4.9%	75	4	-5	98.7%	-0.2%	0.3%
Alaska	August 2019	$291K	2.1%	2.1%	909	-0.3%	4.4%	1,044	-10.9%	0.3%	4,115	-2.9%	-4.6%	82	7	0	98.0%	-0.7%	-0.4%
Alaska	September 2019	$289K	-0.9%	3.7%	795	-12.5%	7.9%	816	-21.8%	16.1%	3,859	-6.2%	-2.7%	87	5	0	98.4%	0.4%	0.1%
Alaska	October 2019	$274K	-5.0%	1.5%	758	-4.7%	-3.7%	677	-17.0%	-2.6%	3,524	-8.7%	-0.5%	89	2	-8	98.0%	-0.4%	0.3%
Alaska	November 2019	$273K	-0.3%	-2.0%	666	-12.1%	21.5%	483	-28.7%	-0.4%	3,082	-12.5%	-4.5%	98	9	-10	98.3%	0.2%	0.1%
Alaska	December 2019	$281K	2.7%	1.1%	633	-4.5%	12.4%	411	-14.6%	23.1%	2,554	-16.8%	-4.3%	115	17	2	98.2%	-0.1%	-0.3%
Alaska	January 2020	$271K	-3.7%	5.8%	431	-31.9%	17.8%	674	64.0%	-1.9%	2,619	2.5%	-7.0%	118	3	-16	97.4%	-0.8%	-1.1%
Alaska	February 2020	$283K	4.4%	9.1%	494	13.8%	17.3%	764	13.0%	1.5%	2,745	4.3%	-8.1%	123	5	3	97.9%	0.5%	-0.1%
Alaska	March 2020	$288K	2.0%	7.1%	616	24.7%	9.4%	914	19.6%	-11.5%	2,833	3.2%	-13.6%	96	-27	-18	98.5%	0.6%	0.2%
Alaska	April 2020	$303K	5.2%	10.7%	589	-4.4%	-8.8%	802	-12.3%	-34.6%	2,809	-0.8%	-23.1%	74	-22	-12	99.0%	0.6%	0.5%
Alaska	May 2020	$294K	-3.1%	4.7%	607	3.6%	-23.2%	1,248	56.0%	-7.6%	2,674	-4.4%	-32.9%	72	-2	0	99.0%	0.0%	0.1%
Alaska	June 2020	$295K	0.2%	0.9%	740	20.7%	-7.5%	1,370	9.3%	14.4%	2,473	-7.9%	-41.5%	62	-12	-9	98.7%	-0.3%	-0.3%
Alaska	July 2020	$310K	5.0%	8.6%	1,031	39.3%	13.0%	1,312	-4.2%	11.9%	2,497	1.0%	-41.1%	29	-33	-46	99.1%	0.4%	0.4%
Alaska	August 2020	$303K	-2.2%	4.0%	1,063	3.1%	16.9%	1,115	-15.0%	6.8%	2,324	-6.9%	-43.5%	31	2	-51	99.0%	-0.1%	1.0%
Alaska	September 2020	$296K	-2.2%	2.6%	1,019	-4.1%	28.2%	1,002	-10.1%	22.8%	2,150	-7.5%	-44.3%	32	1	-55	98.7%	-0.3%	0.3%
Alaska	October 2020	$308K	4.0%	12.3%	1,068	4.8%	40.9%	814	-18.8%	20.2%	1,857	-13.6%	-47.3%	34	2	-55	98.9%	0.2%	0.9%
Alaska	November 2020	$309K	0.4%	13.1%	823	-22.9%	23.6%	547	-32.8%	13.3%	1,647	-11.3%	-46.6%	35	1	-63	98.3%	-0.6%	0.0%
Alaska	December 2020	$312K	0.7%	10.9%	907	10.5%	43.1%	463	-14.9%	12.7%	1,363	-16.7%	-46.7%	37	2	-78	99.6%	1.3%	1.4%
Alaska	January 2021	$292K	-6.2%	8.0%	611	-32.7%	40.8%	726	56.5%	7.4%	1,263	-7.9%	-52.0%	41	5	-77	98.4%	-1.1%	1.0%
Alaska	February 2021	$294K	0.5%	3.9%	558	-8.7%	13.0%	829	14.2%	8.5%	1,230	-2.6%	-55.2%	42	1	-81	98.9%	0.4%	1.0%
Alaska	March 2021	$303K	3.3%	5.1%	810	45.2%	31.5%	1,103	33.1%	20.7%	1,247	1.4%	-56.0%	27	-15	-69	99.1%	0.3%	0.7%
Alaska	April 2021	$323K	6.6%	6.5%	813	0.4%	38.0%	1,237	12.1%	54.2%	1,403	12.5%	-50.1%	21	-6	-53	99.4%	0.3%	0.4%
Alaska	May 2021	$331K	2.4%	12.5%	895	10.1%	46.0%	1,406	13.7%	12.2%	1,611	14.8%	-40.0%	18	-3	-56	99.6%	0.1%	0.6%
Alaska	June 2021	$347K	4.9%	17.8%	1,045	16.8%	41.2%	1,449	3.1%	5.8%	1,823	13.2%	-26.3%	19	1	-43	99.9%	0.3%	1.2%
Alaska	July 2021	$336K	-3.1%	8.6%	1,084	3.7%	5.1%	1,481	2.2%	12.9%	2,129	16.8%	-14.7%	17	-2	-12	100.2%	0.3%	1.1%
Alaska	August 2021	$324K	-3.6%	7.0%	1,051	-3.0%	-1.1%	1,208	-18.4%	8.3%	2,116	-0.6%	-9.0%	22	5	-9	99.8%	-0.4%	0.7%
Alaska	September 2021	$329K	1.5%	11.0%	1,071	1.9%	5.1%	909	-24.8%	-9.3%	1,860	-12.1%	-13.5%	24	2	-8	99.5%	-0.2%	0.8%
Alaska	October 2021	$331K	0.8%	7.6%	1,002	-6.4%	-6.2%	753	-17.2%	-7.5%	1,655	-11.0%	-10.9%	30	6	-4	99.6%	0.0%	0.7%
Alaska	November 2021	$333K	0.5%	7.8%	925	-7.7%	12.4%	472	-37.3%	-13.7%	1,336	-19.3%	-18.9%	37	7	2	99.2%	-0.4%	0.8%
Alaska	December 2021	$318K	-4.5%	2.1%	976	5.5%	7.5%	349	-26.1%	-24.8%	1,026	-23.2%	-25.2%	36	-1	0	98.7%	-0.4%	-0.8%
Alaska	January 2022	$328K	3.0%	12.1%	616	-36.9%	0.8%	539	54.4%	-25.8%	917	-10.6%	-27.4%	42	6	1	99.3%	0.5%	0.9%
Alaska	February 2022	$321K	-2.0%	9.3%	562	-8.8%	0.7%	730	35.4%	-11.9%	877	-4.4%	-28.7%	40	-2	-2	99.8%	0.5%	1.0%
Alaska	March 2022	$334K	4.1%	10.2%	704	25.3%	-13.1%	1,102	51.0%	-0.1%	1,056	20.4%	-15.3%	34	-6	7	100.2%	0.4%	1.1%
Alaska	April 2022	$349K	4.4%	7.9%	776	10.2%	-4.6%	1,216	10.3%	-1.7%	1,263	19.6%	-10.0%	20	-14	-1	100.7%	0.5%	1.2%
Alaska	May 2022	$363K	4.0%	9.7%	925	20.0%	3.9%	1,246	3.0%	-10.7%	1,449	15.9%	-9.0%	17	-2	0	101.3%	0.6%	1.7%
Alaska	June 2022	$370K	1.9%	6.6%	1,037	12.1%	-0.4%	1,340	7.5%	-7.3%	1,799	24.2%	-0.3%	18	1	0	100.9%	-0.3%	1.1%
Alaska	July 2022	$361K	-2.5%	7.4%	916	-11.8%	-15.5%	1,030	-23.5%	-30.5%	1,856	1.8%	-12.8%	21	3	4	100.2%	-0.7%	0.0%
Alaska	August 2022	$350K	-3.1%	8.0%	966	5.5%	-8.1%	865	-16.0%	-28.4%	1,737	-6.4%	-17.9%	24	3	2	99.7%	-0.5%	0.0%
Alaska	September 2022	$341K	-2.6%	3.7%	845	-12.5%	-21.1%	666	-23.0%	-26.7%	1,498	-13.8%	-19.5%	31	7	7	99.3%	-0.4%	-0.2%
Alaska	October 2022	$350K	2.5%	5.5%	788	-6.7%	-21.4%	556	-16.5%	-26.2%	1,338	-10.7%	-19.2%	35	4	5	99.1%	-0.2%	-0.5%
Alaska	November 2022	$341K	-2.9%	2.4%	622	-21.5%	-32.9%	392	-29.5%	-17.3%	1,203	-10.3%	-10.3%	34	-1	-3	98.8%	-0.4%	-0.4%
Alaska	December 2022	$337K	-0.9%	5.9%	531	-14.4%	-45.6%	256	-34.7%	-26.6%	966	-19.6%	-5.8%	39	6	3	98.5%	-0.3%	-0.2%
Alaska	January 2023	$355K	5.4%	8.5%	323	-39.2%	-47.6%	436	70.3%	-19.1%	892	-7.7%	-2.7%	41	2	-1	97.4%	-1.1%	-1.9%
Alaska	February 2023	$354K	-0.4%	10.3%	336	4.0%	-40.2%	515	18.1%	-29.5%	914	2.5%	4.2%	47	6	7	98.6%	1.2%	-1.2%
Alaska	March 2023	$349K	-1.5%	4.3%	511	52.1%	-27.4%	772	49.9%	-29.9%	926	1.3%	-12.3%	37	-10	3	98.8%	0.2%	-1.4%
Alaska	April 2023	$359K	3.1%	3.0%	486	-4.9%	-37.4%	763	-1.2%	-37.3%	946	2.2%	-25.1%	21	-16	1	100.1%	1.3%	-0.6%
Alaska	May 2023	$380K	5.3%	4.6%	653	36.0%	-29.4%	912	20.3%	-26.8%	1,002	9.0%	-30.8%	13	-7	-4	99.4%	-0.8%	-1.9%
Alaska	June 2023	$382K	0.6%	3.1%	786	19.1%	-24.5%	1,114	20.8%	-17.4%	1,305	25.5%	-28.7%	12	-1	-6	100.2%	0.9%	-0.8%
Alaska	July 2023	$381K	-0.3%	5.5%	699	-11.1%	-23.9%	1,047	-6.0%	1.3%	1,521	16.6%	-18.5%	10	-2	-11	100.3%	0.1%	0.1%
Alaska	August 2023	$373K	-1.9%	6.7%	757	8.3%	-21.7%	920	-11.2%	6.2%	1,516	1.2%	-12.8%	14	4	-10	99.7%	-0.5%	0.0%
Alaska	September 2023	$362K	-3.0%	6.3%	769	1.7%	-9.0%	707	-23.0%	6.2%	1,477	-2.1%	-1.4%	15	1	-16	99.5%	-0.2%	0.1%
Alaska	October 2023	$350K	-3.5%	0.1%	676	-12.2%	-14.3%	615	-13.1%	10.2%	1,407	-5.5%	4.6%	19	4	-16	98.9%	-0.6%	-0.2%
Alaska	November 2023	$350K	0.1%	3.0%	512	-24.3%	-17.7%	384	-37.6%	-2.3%	1,260	-10.4%	4.4%	24	5	-9	97.8%	-1.0%	-0.9%
Alaska	December 2023	$367K	4.8%	9.0%	449	-12.0%	-15.4%	264	-30.9%	3.1%	1,009	-19.0%	4.5%	31	7	-8	97.9%	0.1%	-0.6%
Alaska	January 2024	$346K	-5.6%	-2.6%	371	-15.9%	15.2%	453	73.6%	4.1%	920	-8.2%	3.8%	35	4	-6	97.4%	-0.5%	0.0%
Alaska	February 2024	$354K	2.5%	0.2%	348	-6.2%	5.1%	522	15.2%	2.2%	940	2.2%	3.4%	47	12	0	98.8%	1.4%	0.2%
Alaska	March 2024	$370K	4.9%	6.1%	468	32.2%	-8.4%	697	31.8%	-9.7%	973	2.4%	5.1%	26	-21	-11	98.6%	-0.1%	-0.2%
Alaska	April 2024	$369K	-0.3%	2.6%	477	1.9%	-1.9%	851	22.1%	11.5%	1,084	11.4%	14.6%	14	-12	-7	99.4%	0.8%	-0.7%
Alaska	May 2024	$389K	5.5%	2.3%	664	38.9%	0.6%	1,123	25.1%	21.8%	1,413	24.9%	35.9%	13	-1	0	99.5%	0.2%	0.2%
Alaska	June 2024	$395K	1.5%	3.2%	631	-4.8%	-19.6%	1,040	-3.6%	-5.9%	1,522	11.5%	18.3%	15	2	3	99.9%	0.4%	-0.2%
Arizona	January 2012	$125K	2.0%	6.7%	7,728	-14.5%	1.1%	11,286	35.2%	-13.2%	31,241	-1.1%	-37.6%	64	2	-22	97.8%	-0.1%	2.0%
Arizona	February 2012	$127K	2.0%	8.7%	8,738	13.0%	3.9%	10,464	-7.3%	-7.5%	29,897	-4.3%	-37.8%	63	-1	-24	97.8%	0.1%	1.7%
Arizona	March 2012	$134K	5.8%	15.7%	10,784	23.4%	-6.8%	11,151	6.5%	-15.7%	28,054	-6.2%	-37.5%	57	-7	-29	98.2%	0.4%	2.1%
Arizona	April 2012	$142K	5.7%	20.5%	10,256	-4.9%	-7.1%	10,715	-3.9%	-11.0%	26,949	-3.9%	-36.1%	52	-5	-20	98.6%	0.4%	1.7%
